Ensembl,Entrez_Gene_ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000125970,22913,2045.0685793943478,-0.44928090763516315,0.11385350440353442,-3.946131566076027,7.942398284089964e-5,7.198871607117842e-4
ENSG00000126016,154796,386.4151621032122,-2.3742818700392396,0.1751746831265203,-13.553795717868715,7.523680167624392e-42,1.71692286154345e-39
ENSG00000126062,11070,999.8381207250478,0.3826760805034309,0.09559888305864753,4.002934639609426,6.2561590076796e-5,5.810717907802568e-4
ENSG00000126218,2159,294.2479795849946,0.7374163698764219,0.1717914105159844,4.292510129939289,1.7666448785930493e-5,1.8834461189400054e-4
ENSG00000126391,83786,611.8444932095045,0.4181787825360154,0.10816453118892169,3.866135949922609,1.1057331595689467e-4,9.676775437237364e-4
ENSG00000126458,6237,2021.224198064297,0.5720549389904044,0.09340770933898247,6.124279709230219,9.109474846401653e-10,2.0249767266452403e-8
ENSG00000126524,51119,1824.1936677727288,0.3783531205923492,0.10844339809905074,3.4889456363841216,4.849297609595848e-4,0.003559573994535584
ENSG00000126561,6776,868.661876936372,0.6051506456992413,0.0981241808741273,6.167191820694252,6.951341271375106e-10,1.572381184947935e-8
ENSG00000126705,27245,594.3771949308452,-0.6514281082487419,0.10887981723960537,-5.983001485162145,2.1906276961787006e-9,4.624430457460142e-8
ENSG00000126767,2002,650.2276732013768,0.3946567677865022,0.10933281233478313,3.6096827599937824,3.065717124472747e-4,0.0023874189339090574
ENSG00000126785,57381,672.6211556294751,-1.2156062515623274,0.13726026256751983,-8.856213945856014,8.277793474247894e-19,4.8768647305144126e-17
ENSG00000126803,3306,449.1768481733303,2.458712825028166,0.16443753623975788,14.952260178863565,1.5055144608535834e-50,5.42828294005368e-48
ENSG00000126860,2123,22.321828843210724,-1.4747732686028812,0.4319707705262214,-3.4140580086155614,6.400294713150782e-4,0.004558850773950308
ENSG00000126861,4974,309.30615640905006,-1.7199469339000186,0.20286748683464464,-8.478179331426977,2.287452026233555e-17,1.1616390177165785e-15
ENSG00000126878,83543,93.26052686166484,-2.66916930692947,0.2540303825800518,-10.50728373441056,7.996351598567525e-26,8.73686221933184e-24
ENSG00000126950,59353,786.1160827552726,-1.708078903269063,0.16880225053978837,-10.118815938810318,4.558973080078759e-24,4.303097732338213e-22
ENSG00000127083,4958,304.4768107809447,1.8129136488733688,0.16842143945101695,10.764150067727153,5.0828381473076534e-27,6.028513560504104e-25
ENSG00000127314,5908,3425.464982675321,0.3671086616632551,0.10197916748993248,3.5998397584437685,3.184133411234774e-4,0.002470032579076614
ENSG00000127324,7103,26.405747674955748,4.37409615629835,0.6262557421838397,6.9845206385577825,2.8583022551647515e-12,8.475242278965483e-11
ENSG00000127589,NA,307.26660039348906,-1.1645475343238045,0.17162729502892637,-6.78532825520282,1.158228607023281e-11,3.1637189890023804e-10
ENSG00000127824,7277,228.71863193704547,-1.5611718637362568,0.1570764506139983,-9.938930104632302,2.818378111091574e-23,2.466491290619364e-21
ENSG00000127837,14,1356.1254728198096,0.29687016087242674,0.09363178138022087,3.1706131881320663,0.001521175561370085,0.009540953662474826
ENSG00000127863,55504,1985.2618817213827,-0.8838748936699844,0.1670167965572875,-5.29213176093227,1.208987339920274e-7,1.9547644631464307e-6
ENSG00000127946,3092,1423.4871620431554,0.4771133437434273,0.11327144284814318,4.2121238305674895,2.5298078649977672e-5,2.58691867215994e-4
ENSG00000127947,5782,1638.96523477904,0.40102990950415796,0.09489780225161507,4.225913561631853,2.37973333633248e-5,2.4599674648739654e-4
ENSG00000127951,10875,223.73276406881115,-0.7770629369732435,0.20029182825632377,-3.879653721962116,1.0460527591474515e-4,9.217125680308041e-4
ENSG00000127954,79689,286.3841192802472,5.207160328048282,0.49308276058017264,10.56041854296714,4.5463017077271374e-26,5.059304147339804e-24
ENSG00000127955,2770,519.2727328728,0.5395612897937472,0.13019925962770307,4.144119492972465,3.4112184774545336e-5,3.3641929273276985e-4
ENSG00000128016,7538,1608.0121804710136,0.3405270189463893,0.10282437715030998,3.311734321994507,9.271955429033399e-4,0.006269872936032038
ENSG00000128045,65997,124.21610652689672,4.702761213843114,0.7521765666774022,6.25220383375764,4.0470071125763363e-10,9.353774900708485e-9
ENSG00000128165,79924,58.752413647821655,-2.6194298023987286,0.3289133537520782,-7.963890102112274,1.6671333450994619e-15,7.155971415584071e-14
ENSG00000128262,29774,161.639314693814,1.2925611497531004,0.2886990131397558,4.477192823403891,7.5630934642711095e-6,8.731150267164426e-5
ENSG00000128274,53947,1266.5010338586997,0.5287918666785051,0.12757832089583557,4.1448410902840624,3.400494437097698e-5,3.355452310454149e-4
ENSG00000128285,2847,6.624741399084109,-5.325905147554059,1.2578164624479815,-4.234246654069626,2.2931914302828903e-5,2.3800607429556674e-4
ENSG00000128309,4357,579.0380394277679,0.9736273926845156,0.1382114920696317,7.044474942749311,1.8616214357856043e-12,5.6787328670630924e-11
ENSG00000128311,7263,316.4092297360232,1.2972713548934514,0.13778076613935727,9.415474969716284,4.7094826956632856e-21,3.4654103688741924e-19
ENSG00000128342,3976,153.12184969095827,-2.607879664471831,0.2710882490354975,-9.620039502820145,6.580588659663535e-22,5.249329750283815e-20
ENSG00000128487,92521,116.9601576457644,-0.8788489297634775,0.19962698044682867,-4.40245565903133,1.0703246952936384e-5,1.1947872202324281e-4
ENSG00000128510,51200,164.0454304578956,-2.2613486448055338,0.22603927869722618,-10.004228724488863,1.4602508822785007e-23,1.3228845681264728e-21
ENSG00000128594,64101,19.009450027459664,-1.672254638369833,0.48679492573815253,-3.4352343254895397,5.920416569005285e-4,0.004255712516189286
ENSG00000128602,6608,278.7097770959839,-1.0144145040529968,0.1422840898528679,-7.129500600537806,1.007337392315684e-12,3.180434064565175e-11
ENSG00000128606,10234,1137.0463429418678,-2.4096310784975543,0.31130705627328237,-7.740367685023652,9.91297176420802e-15,3.9363668494524706e-13
ENSG00000128656,1123,2074.9497881383086,-0.5627242869793964,0.13853397407652748,-4.0619948336177965,4.865515419367663e-5,4.6459487277733167e-4
ENSG00000128699,94101,1855.27912050025,0.9984370441223064,0.10340560739868851,9.655540634974981,4.656963182201869e-22,3.748023761104254e-20
ENSG00000128805,58504,357.9857946176767,-0.7568759525573207,0.14819754487953524,-5.107209793337396,3.2695068361167255e-7,4.883402588360591e-6
ENSG00000128908,54617,1091.1037256774378,0.3690249003143808,0.1045231522240231,3.530556555771056,4.146863495313694e-4,0.0031007737492125785
ENSG00000128923,54629,1415.678426438823,1.038237058268088,0.08568572602135235,12.11680295513124,8.605080440201752e-34,1.4232329373941026e-31
ENSG00000128989,10776,2156.429826812761,0.3380671098873701,0.08053954615355562,4.19752936331198,2.698426790793713e-5,2.7406894751791014e-4
